msg,before,after
b'4095\r\n',1583312994865684000,1583312995865558000
b'4048\r\n',1583312995865602000,1583312996865600000
b'3999\r\n',1583312996865614000,1583312997865658000
b'3955\r\n',1583312997865672000,1583312998865704000
b'4008\r\n',1583312998865717000,1583312999865820000
b'3995\r\n',1583312999865838000,1583313000865722000
b'4054\r\n',1583313000865736000,1583313001865697000
b'4080\r\n',1583313001865710000,1583313002865676000
b'4011\r\n',1583313002865690000,1583313003865481000
b'4095\r\n',1583313003865490000,1583313004865851000
b'4095\r\n',1583313004865865000,1583313005865734000
b'4095\r\n',1583313005865748000,1583313006865837000
b'4016\r\n',1583313006865850000,1583313007865746000
b'4073\r\n',1583313007865769000,1583313008865759000
b'4029\r\n',1583313008865773000,1583313009865744000
b'4066\r\n',1583313009865758000,1583313010865818000
b'4080\r\n',1583313010865833000,1583313011865762000
b'4095\r\n',1583313011865776000,1583313012865856000
b'4023\r\n',1583313012865869000,1583313013865802000
b'4023\r\n',1583313013865816000,1583313014865896000
b'4048\r\n',1583313014865941000,1583313015865828000
b'3969\r\n',1583313015865841000,1583313016865544000
b'4063\r\n',1583313016865553000,1583313017865912000
b'4016\r\n',1583313017865931000,1583313018865881000
b'4037\r\n',1583313018865895000,1583313019865902000
b'4058\r\n',1583313019865915000,1583313020865826000
b'4003\r\n',1583313020865840000,1583313021865892000
b'4043\r\n',1583313021865908000,1583313022865822000
b'4042\r\n',1583313022865836000,1583313023865853000
b'4058\r\n',1583313023865867000,1583313024865937000
b'4095\r\n',1583313024865951000,1583313025865857000
b'3995\r\n',1583313025865870000,1583313026865837000
b'4000\r\n',1583313026865851000,1583313027865845000
b'4061\r\n',1583313027865858000,1583313028865959000
b'4035\r\n',1583313028865972000,1583313029865846000
b'4027\r\n',1583313029865860000,1583313030865861000
b'3937\r\n',1583313030865875000,1583313031865854000
b'3984\r\n',1583313031865868000,1583313032865859000
b'4043\r\n',1583313032865873000,1583313033865697000
b'4091\r\n',1583313033865710000,1583313034865867000
b'4095\r\n',1583313034865881000,1583313035865696000
b'4095\r\n',1583313035865710000,1583313036865898000
b'4066\r\n',1583313036865911000,1583313037865874000
b'3999\r\n',1583313037865895000,1583313038865960000
b'3947\r\n',1583313038865974000,1583313039866096000
b'4095\r\n',1583313039866112000,1583313040865903000
b'3997\r\n',1583313040865917000,1583313041866018000
b'4028\r\n',1583313041866031000,1583313042865990000
b'4019\r\n',1583313042866004000,1583313043865929000
b'4082\r\n',1583313043865943000,1583313044865821000
b'3962\r\n',1583313044865830000,1583313045866019000
b'4055\r\n',1583313045866034000,1583313046866039000
b'4048\r\n',1583313046866052000,1583313047865999000
b'4095\r\n',1583313047866013000,1583313048865957000
b'3989\r\n',1583313048865971000,1583313049865942000
b'4015\r\n',1583313049865956000,1583313050865872000
b'4048\r\n',1583313050865882000,1583313051865967000
b'3991\r\n',1583313051865981000,1583313052866088000
b'4051\r\n',1583313052866102000,1583313053865932000
b'4034\r\n',1583313053865948000,1583313054866044000
b'4037\r\n',1583313054866058000,1583313055866051000
b'4017\r\n',1583313055866064000,1583313056865978000
b'4009\r\n',1583313056865992000,1583313057866088000
b'3966\r\n',1583313057866101000,1583313058866071000
b'3984\r\n',1583313058866086000,1583313059866126000
b'3999\r\n',1583313059866143000,1583313060866078000
b'4015\r\n',1583313060866093000,1583313061865983000
b'4011\r\n',1583313061865997000,1583313062866103000
b'4086\r\n',1583313062866116000,1583313063866065000
b'3955\r\n',1583313063866079000,1583313064866037000
b'3999\r\n',1583313064866051000,1583313065866127000
b'4095\r\n',1583313065866141000,1583313066866114000
b'4079\r\n',1583313066866128000,1583313067866081000
b'4065\r\n',1583313067866095000,1583313068865745000
b'4017\r\n',1583313068865836000,1583313069866182000
b'4048\r\n',1583313069866196000,1583313070866084000
b'4027\r\n',1583313070866097000,1583313071866185000
b'4089\r\n',1583313071866198000,1583313072866173000
b'3969\r\n',1583313072866187000,1583313073866086000
b'4020\r\n',1583313073866100000,1583313074866148000
b'3947\r\n',1583313074866163000,1583313075866166000
b'4050\r\n',1583313075866180000,1583313076866094000
b'4041\r\n',1583313076866108000,1583313077866168000
b'3899\r\n',1583313077866182000,1583313078866172000
b'3911\r\n',1583313078866186000,1583313079865952000
b'3935\r\n',1583313079865962000,1583313080866111000
b'4095\r\n',1583313080866124000,1583313081866184000
b'3984\r\n',1583313081866198000,1583313082866190000
b'4095\r\n',1583313082866205000,1583313083866125000
b'4095\r\n',1583313083866139000,1583313084866249000
b'3983\r\n',1583313084866263000,1583313085866219000
b'3933\r\n',1583313085866233000,1583313086866239000
b'4095\r\n',1583313086866253000,1583313087866150000
b'3947\r\n',1583313087866164000,1583313088866232000
b'3902\r\n',1583313088866246000,1583313089866249000
b'3953\r\n',1583313089866262000,1583313090866134000
b'3914\r\n',1583313090866147000,1583313091866163000
b'3934\r\n',1583313091866176000,1583313092866194000
b'3903\r\n',1583313092866208000,1583313093866284000
b'3999\r\n',1583313093866298000,1583313094866272000
b'3986\r\n',1583313094866287000,1583313095866180000
b'4013\r\n',1583313095866194000,1583313096867278000
b'3955\r\n',1583313096867293000,1583313097868276000
b'4062\r\n',1583313097868290000,1583313098867312000
b'4012\r\n',1583313098867326000,1583313099867208000
b'3951\r\n',1583313099867222000,1583313100867282000
b'4085\r\n',1583313100867297000,1583313101867385000
b'3983\r\n',1583313101867398000,1583313102867360000
b'4031\r\n',1583313102867374000,1583313103867360000
b'3979\r\n',1583313103867374000,1583313104868310000
b'4045\r\n',1583313104868325000,1583313105869323000
b'4095\r\n',1583313105869338000,1583313106870268000
b'4016\r\n',1583313106870283000,1583313107869370000
b'4038\r\n',1583313107869383000,1583313108870315000
b'4061\r\n',1583313108870329000,1583313109869267000
b'4095\r\n',1583313109869281000,1583313110869326000
b'4001\r\n',1583313110869341000,1583313111867358000
b'3947\r\n',1583313111867372000,1583313112869082000
b'3991\r\n',1583313112869095000,1583313113870292000
b'4005\r\n',1583313113870306000,1583313114869287000
b'3919\r\n',1583313114869301000,1583313115869362000
b'4066\r\n',1583313115869377000,1583313116869355000
b'3929\r\n',1583313116869369000,1583313117869376000
b'3938\r\n',1583313117869390000,1583313118870377000
b'4001\r\n',1583313118870391000,1583313119870405000
b'3931\r\n',1583313119870419000,1583313120869293000
b'4033\r\n',1583313120869306000,1583313121870321000
b'3895\r\n',1583313121870335000,1583313122869317000
b'3959\r\n',1583313122869330000,1583313123870344000
b'3917\r\n',1583313123870358000,1583313124870465000
b'3910\r\n',1583313124870479000,1583313125870410000
b'3915\r\n',1583313125870423000,1583313126870359000
b'4048\r\n',1583313126870373000,1583313127870346000
b'3891\r\n',1583313127870364000,1583313128870428000
b'4088\r\n',1583313128870442000,1583313129870445000
b'4006\r\n',1583313129870460000,1583313130870432000
b'3982\r\n',1583313130870445000,1583313131870470000
b'3979\r\n',1583313131870484000,1583313132870374000
b'3921\r\n',1583313132870388000,1583313133870383000
b'3958\r\n',1583313133870396000,1583313134870476000
b'3920\r\n',1583313134870490000,1583313135870406000
b'3949\r\n',1583313135870420000,1583313136870482000
b'3941\r\n',1583313136870497000,1583313137870399000
b'3943\r\n',1583313137870414000,1583313138870395000
b'3984\r\n',1583313138870408000,1583313139870498000
b'3922\r\n',1583313139870513000,1583313140870422000
b'3975\r\n',1583313140870436000,1583313141870423000
b'3869\r\n',1583313141870441000,1583313142870307000
b'3905\r\n',1583313142870321000,1583313143867523000
b'4095\r\n',1583313143867537000,1583313144870557000
b'3946\r\n',1583313144870570000,1583313145870513000
b'3924\r\n',1583313145870527000,1583313146870536000
b'3959\r\n',1583313146870550000,1583313147870534000
b'3906\r\n',1583313147870548000,1583313148870520000
b'3894\r\n',1583313148870535000,1583313149870451000
b'4051\r\n',1583313149870465000,1583313150870594000
b'3967\r\n',1583313150870609000,1583313151870480000
b'3903\r\n',1583313151870493000,1583313152870554000
b'3985\r\n',1583313152870568000,1583313153870555000
b'3943\r\n',1583313153870570000,1583313154870495000
b'3929\r\n',1583313154870508000,1583313155870516000
b'3915\r\n',1583313155870530000,1583313156870505000
b'3969\r\n',1583313156870520000,1583313157870598000
b'3975\r\n',1583313157870617000,1583313158870506000
b'3977\r\n',1583313158870519000,1583313159870564000
b'3942\r\n',1583313159870578000,1583313160870573000
b'4003\r\n',1583313160870587000,1583313161870613000
b'3960\r\n',1583313161870626000,1583313162870581000
b'3891\r\n',1583313162870595000,1583313163870655000
b'4058\r\n',1583313163870669000,1583313164870575000
b'3974\r\n',1583313164870589000,1583313165870509000
b'4016\r\n',1583313165870523000,1583313166870832000
b'3839\r\n',1583313166870849000,1583313167870634000
b'3920\r\n',1583313167870649000,1583313168870550000
b'3925\r\n',1583313168870564000,1583313169870673000
b'3920\r\n',1583313169870687000,1583313170870606000
b'3911\r\n',1583313170870620000,1583313171870591000
b'3935\r\n',1583313171870605000,1583313172870701000
b'3986\r\n',1583313172870717000,1583313173870659000
b'3885\r\n',1583313173870673000,1583313174870462000
b'3964\r\n',1583313174870477000,1583313175867446000
b'3839\r\n',1583313175867461000,1583313176870686000
b'3839\r\n',1583313176870700000,1583313177870670000
b'3858\r\n',1583313177870684000,1583313178870597000
b'3953\r\n',1583313178870611000,1583313179870645000
b'3967\r\n',1583313179870660000,1583313180870744000
b'3954\r\n',1583313180870759000,1583313181870609000
b'3852\r\n',1583313181870623000,1583313182870700000
b'3845\r\n',1583313182870714000,1583313183870594000
b'3987\r\n',1583313183870608000,1583313184870716000
b'3885\r\n',1583313184870730000,1583313185870370000
b'3847\r\n',1583313185870380000,1583313186870677000
b'3968\r\n',1583313186870690000,1583313187870700000
b'3989\r\n',1583313187870714000,1583313188870685000
b'3869\r\n',1583313188870699000,1583313189870674000
b'3925\r\n',1583313189870688000,1583313190870688000
b'3927\r\n',1583313190870702000,1583313191870755000
b'3952\r\n',1583313191870769000,1583313192870777000
b'3962\r\n',1583313192870790000,1583313193870780000
b'4038\r\n',1583313193870794000,1583313194870759000
b'3930\r\n',1583313194870773000,1583313195870560000
b'3935\r\n',1583313195870575000,1583313196870707000
b'3920\r\n',1583313196870721000,1583313197870812000
b'3938\r\n',1583313197870826000,1583313198870833000
b'3897\r\n',1583313198870846000,1583313199870826000
b'3893\r\n',1583313199870840000,1583313200870778000
b'3976\r\n',1583313200870791000,1583313201870734000
b'3949\r\n',1583313201870749000,1583313202870791000
b'3941\r\n',1583313202870806000,1583313203870803000
b'4011\r\n',1583313203870818000,1583313204870820000
b'4080\r\n',1583313204870833000,1583313205870869000
b'3877\r\n',1583313205870883000,1583313206870853000
b'3950\r\n',1583313206870867000,1583313207867797000
b'3925\r\n',1583313207867843000,1583313208870838000
b'3883\r\n',1583313208870853000,1583313209870889000
b'3857\r\n',1583313209870902000,1583313210870797000
b'3907\r\n',1583313210870812000,1583313211870791000
b'3926\r\n',1583313211870804000,1583313212870614000
b'3865\r\n',1583313212870628000,1583313213870867000
b'4028\r\n',1583313213870881000,1583313214870765000
b'3852\r\n',1583313214870779000,1583313215870818000
b'3867\r\n',1583313215870831000,1583313216870882000
b'3865\r\n',1583313216870896000,1583313217870884000
b'3938\r\n',1583313217870902000,1583313218870513000
b'3823\r\n',1583313218870522000,1583313219870909000
b'3909\r\n',1583313219870923000,1583313220870905000
b'3952\r\n',1583313220870919000,1583313221870946000
b'3871\r\n',1583313221870959000,1583313222870925000
b'3948\r\n',1583313222870939000,1583313223870733000
b'3911\r\n',1583313223870747000,1583313224870889000
b'3956\r\n',1583313224870903000,1583313225870898000
b'3917\r\n',1583313225870913000,1583313226870939000
b'3805\r\n',1583313226871092000,1583313227870948000
b'3929\r\n',1583313227870963000,1583313228870952000
b'3810\r\n',1583313228870966000,1583313229870945000
b'3864\r\n',1583313229870960000,1583313230870889000
b'3894\r\n',1583313230870903000,1583313231870915000
b'3811\r\n',1583313231870930000,1583313232870986000
b'3866\r\n',1583313232871000000,1583313233870909000
b'3843\r\n',1583313233870923000,1583313234870896000
b'3919\r\n',1583313234870910000,1583313235870895000
b'3830\r\n',1583313235870909000,1583313236871000000
b'3941\r\n',1583313236871014000,1583313237871000000
b'3872\r\n',1583313237871013000,1583313238870741000
b'3858\r\n',1583313238870754000,1583313239867926000
b'3989\r\n',1583313239867941000,1583313240870962000
b'3903\r\n',1583313240870976000,1583313241870930000
b'3889\r\n',1583313241870944000,1583313242871069000
b'3916\r\n',1583313242871083000,1583313243870923000
b'3877\r\n',1583313243870938000,1583313244870910000
b'3847\r\n',1583313244870924000,1583313245871049000
b'3873\r\n',1583313245871062000,1583313246870965000
b'3844\r\n',1583313246870979000,1583313247870986000
b'3876\r\n',1583313247870999000,1583313248870981000
b'3996\r\n',1583313248870995000,1583313249871066000
b'3890\r\n',1583313249871080000,1583313250871000000
b'3818\r\n',1583313250871014000,1583313251871007000
b'3904\r\n',1583313251871021000,1583313252871033000
b'3843\r\n',1583313252871048000,1583313253871052000
b'4016\r\n',1583313253871066000,1583313254871074000
b'3904\r\n',1583313254871088000,1583313255870982000
b'3890\r\n',1583313255870995000,1583313256870989000
b'3883\r\n',1583313256871003000,1583313257871017000
b'3952\r\n',1583313257871031000,1583313258871025000
b'3931\r\n',1583313258871039000,1583313259871119000
b'3898\r\n',1583313259871132000,1583313260871062000
b'3849\r\n',1583313260871075000,1583313261871114000
b'3907\r\n',1583313261871128000,1583313262871120000
b'3856\r\n',1583313262871135000,1583313263872028000
b'3888\r\n',1583313263872041000,1583313264872153000
b'3973\r\n',1583313264872167000,1583313265871156000
b'3858\r\n',1583313265871170000,1583313266871193000
b'3851\r\n',1583313266871206000,1583313267872209000
b'3888\r\n',1583313267872223000,1583313268872123000
b'3802\r\n',1583313268872148000,1583313269871091000
b'3840\r\n',1583313269871105000,1583313270870876000
b'3910\r\n',1583313270870886000,1583313271868198000
b'3905\r\n',1583313271868212000,1583313272871796000
b'3879\r\n',1583313272871806000,1583313273871081000
b'3887\r\n',1583313273871095000,1583313274872113000
b'3843\r\n',1583313274872126000,1583313275872109000
b'3949\r\n',1583313275872122000,1583313276871950000
b'3886\r\n',1583313276871964000,1583313277872131000
b'3828\r\n',1583313277872145000,1583313278872230000
b'3845\r\n',1583313278872244000,1583313279872147000
b'3989\r\n',1583313279872161000,1583313280872138000
b'3825\r\n',1583313280872152000,1583313281872251000
b'3895\r\n',1583313281872265000,1583313282872241000
b'3899\r\n',1583313282872255000,1583313283872111000
b'3895\r\n',1583313283872124000,1583313284872362000
b'3962\r\n',1583313284872378000,1583313285872214000
b'3827\r\n',1583313285872233000,1583313286872236000
b'3901\r\n',1583313286872250000,1583313287872180000
b'3890\r\n',1583313287872193000,1583313288872167000
b'3908\r\n',1583313288872181000,1583313289872293000
b'3770\r\n',1583313289872307000,1583313290872276000
b'3891\r\n',1583313290872289000,1583313291872259000
b'3973\r\n',1583313291872274000,1583313292872220000
b'3825\r\n',1583313292872234000,1583313293872233000
b'3845\r\n',1583313293872248000,1583313294871960000
b'3855\r\n',1583313294871969000,1583313295872321000
b'3792\r\n',1583313295872335000,1583313296872298000
b'3898\r\n',1583313296872312000,1583313297872290000
b'3939\r\n',1583313297872305000,1583313298872265000
b'3827\r\n',1583313298872279000,1583313299872314000
b'3847\r\n',1583313299872333000,1583313300872297000
b'3805\r\n',1583313300872312000,1583313301872290000
b'3806\r\n',1583313301872304000,1583313302872371000
